seed	n_targets	mutation_prob	n_samples	dropout_prob	division	deletion	param_id	dist_method	tree_method	rf
1	50	0.04	100	0.05	16	TRUE	316	weighted_hamming	nj	0.793814432989691
1	50	0.04	100	0.05	16	TRUE	316	weighted_hamming	upgma	0.814432989690722
1	50	0.04	100	0.05	16	TRUE	316	weighted_hamming	fastme	0.793814432989691
1	50	0.04	100	0.05	16	TRUE	316	weighted_hamming	fastme_tree_rearrangement	0.77319587628866
2	50	0.04	100	0.05	16	TRUE	317	weighted_hamming	nj	0.793814432989691
2	50	0.04	100	0.05	16	TRUE	317	weighted_hamming	upgma	0.762886597938144
2	50	0.04	100	0.05	16	TRUE	317	weighted_hamming	fastme	0.783505154639175
2	50	0.04	100	0.05	16	TRUE	317	weighted_hamming	fastme_tree_rearrangement	0.77319587628866
3	50	0.04	100	0.05	16	TRUE	318	weighted_hamming	nj	0.577319587628866
3	50	0.04	100	0.05	16	TRUE	318	weighted_hamming	upgma	0.680412371134021
3	50	0.04	100	0.05	16	TRUE	318	weighted_hamming	fastme	0.670103092783505
3	50	0.04	100	0.05	16	TRUE	318	weighted_hamming	fastme_tree_rearrangement	0.608247422680412
4	50	0.04	100	0.05	16	TRUE	319	weighted_hamming	nj	0.597938144329897
4	50	0.04	100	0.05	16	TRUE	319	weighted_hamming	upgma	0.690721649484536
4	50	0.04	100	0.05	16	TRUE	319	weighted_hamming	fastme	0.628865979381443
4	50	0.04	100	0.05	16	TRUE	319	weighted_hamming	fastme_tree_rearrangement	0.597938144329897
5	50	0.04	100	0.05	16	TRUE	320	weighted_hamming	nj	0.701030927835051
5	50	0.04	100	0.05	16	TRUE	320	weighted_hamming	upgma	0.680412371134021
5	50	0.04	100	0.05	16	TRUE	320	weighted_hamming	fastme	0.649484536082474
5	50	0.04	100	0.05	16	TRUE	320	weighted_hamming	fastme_tree_rearrangement	0.628865979381443
1	100	0.04	100	0.05	16	TRUE	321	weighted_hamming	nj	0.54639175257732
1	100	0.04	100	0.05	16	TRUE	321	weighted_hamming	upgma	0.608247422680412
1	100	0.04	100	0.05	16	TRUE	321	weighted_hamming	fastme	0.649484536082474
1	100	0.04	100	0.05	16	TRUE	321	weighted_hamming	fastme_tree_rearrangement	0.597938144329897
2	100	0.04	100	0.05	16	TRUE	322	weighted_hamming	nj	0.525773195876289
2	100	0.04	100	0.05	16	TRUE	322	weighted_hamming	upgma	0.54639175257732
2	100	0.04	100	0.05	16	TRUE	322	weighted_hamming	fastme	0.525773195876289
2	100	0.04	100	0.05	16	TRUE	322	weighted_hamming	fastme_tree_rearrangement	0.505154639175258
3	100	0.04	100	0.05	16	TRUE	323	weighted_hamming	nj	0.360824742268041
3	100	0.04	100	0.05	16	TRUE	323	weighted_hamming	upgma	0.402061855670103
3	100	0.04	100	0.05	16	TRUE	323	weighted_hamming	fastme	0.422680412371134
3	100	0.04	100	0.05	16	TRUE	323	weighted_hamming	fastme_tree_rearrangement	0.309278350515464
4	100	0.04	100	0.05	16	TRUE	324	weighted_hamming	nj	0.391752577319588
4	100	0.04	100	0.05	16	TRUE	324	weighted_hamming	upgma	0.463917525773196
4	100	0.04	100	0.05	16	TRUE	324	weighted_hamming	fastme	0.525773195876289
4	100	0.04	100	0.05	16	TRUE	324	weighted_hamming	fastme_tree_rearrangement	0.443298969072165
5	100	0.04	100	0.05	16	TRUE	325	weighted_hamming	nj	0.412371134020619
5	100	0.04	100	0.05	16	TRUE	325	weighted_hamming	upgma	0.54639175257732
5	100	0.04	100	0.05	16	TRUE	325	weighted_hamming	fastme	0.463917525773196
5	100	0.04	100	0.05	16	TRUE	325	weighted_hamming	fastme_tree_rearrangement	0.412371134020619
1	200	0.04	100	0.05	16	TRUE	326	weighted_hamming	nj	0.360824742268041
1	200	0.04	100	0.05	16	TRUE	326	weighted_hamming	upgma	0.350515463917526
1	200	0.04	100	0.05	16	TRUE	326	weighted_hamming	fastme	0.371134020618557
1	200	0.04	100	0.05	16	TRUE	326	weighted_hamming	fastme_tree_rearrangement	0.34020618556701
2	200	0.04	100	0.05	16	TRUE	327	weighted_hamming	nj	0.247422680412371
2	200	0.04	100	0.05	16	TRUE	327	weighted_hamming	upgma	0.329896907216495
2	200	0.04	100	0.05	16	TRUE	327	weighted_hamming	fastme	0.329896907216495
2	200	0.04	100	0.05	16	TRUE	327	weighted_hamming	fastme_tree_rearrangement	0.206185567010309
3	200	0.04	100	0.05	16	TRUE	328	weighted_hamming	nj	0.22680412371134
3	200	0.04	100	0.05	16	TRUE	328	weighted_hamming	upgma	0.22680412371134
3	200	0.04	100	0.05	16	TRUE	328	weighted_hamming	fastme	0.329896907216495
3	200	0.04	100	0.05	16	TRUE	328	weighted_hamming	fastme_tree_rearrangement	0.216494845360825
4	200	0.04	100	0.05	16	TRUE	329	weighted_hamming	nj	0.216494845360825
4	200	0.04	100	0.05	16	TRUE	329	weighted_hamming	upgma	0.402061855670103
4	200	0.04	100	0.05	16	TRUE	329	weighted_hamming	fastme	0.309278350515464
4	200	0.04	100	0.05	16	TRUE	329	weighted_hamming	fastme_tree_rearrangement	0.22680412371134
5	200	0.04	100	0.05	16	TRUE	330	weighted_hamming	nj	0.278350515463918
5	200	0.04	100	0.05	16	TRUE	330	weighted_hamming	upgma	0.278350515463918
5	200	0.04	100	0.05	16	TRUE	330	weighted_hamming	fastme	0.278350515463918
5	200	0.04	100	0.05	16	TRUE	330	weighted_hamming	fastme_tree_rearrangement	0.206185567010309
1	50	0.06	100	0.05	16	TRUE	331	weighted_hamming	nj	0.587628865979381
1	50	0.06	100	0.05	16	TRUE	331	weighted_hamming	upgma	0.587628865979381
1	50	0.06	100	0.05	16	TRUE	331	weighted_hamming	fastme	0.649484536082474
1	50	0.06	100	0.05	16	TRUE	331	weighted_hamming	fastme_tree_rearrangement	0.608247422680412
2	50	0.06	100	0.05	16	TRUE	332	weighted_hamming	nj	0.762886597938144
2	50	0.06	100	0.05	16	TRUE	332	weighted_hamming	upgma	0.814432989690722
2	50	0.06	100	0.05	16	TRUE	332	weighted_hamming	fastme	0.77319587628866
2	50	0.06	100	0.05	16	TRUE	332	weighted_hamming	fastme_tree_rearrangement	0.721649484536082
3	50	0.06	100	0.05	16	TRUE	333	weighted_hamming	nj	0.494845360824742
3	50	0.06	100	0.05	16	TRUE	333	weighted_hamming	upgma	0.56701030927835
3	50	0.06	100	0.05	16	TRUE	333	weighted_hamming	fastme	0.525773195876289
3	50	0.06	100	0.05	16	TRUE	333	weighted_hamming	fastme_tree_rearrangement	0.474226804123711
4	50	0.06	100	0.05	16	TRUE	334	weighted_hamming	nj	0.649484536082474
4	50	0.06	100	0.05	16	TRUE	334	weighted_hamming	upgma	0.649484536082474
4	50	0.06	100	0.05	16	TRUE	334	weighted_hamming	fastme	0.649484536082474
4	50	0.06	100	0.05	16	TRUE	334	weighted_hamming	fastme_tree_rearrangement	0.608247422680412
5	50	0.06	100	0.05	16	TRUE	335	weighted_hamming	nj	0.65979381443299
5	50	0.06	100	0.05	16	TRUE	335	weighted_hamming	upgma	0.628865979381443
5	50	0.06	100	0.05	16	TRUE	335	weighted_hamming	fastme	0.536082474226804
5	50	0.06	100	0.05	16	TRUE	335	weighted_hamming	fastme_tree_rearrangement	0.597938144329897
1	100	0.06	100	0.05	16	TRUE	336	weighted_hamming	nj	0.463917525773196
1	100	0.06	100	0.05	16	TRUE	336	weighted_hamming	upgma	0.43298969072165
1	100	0.06	100	0.05	16	TRUE	336	weighted_hamming	fastme	0.494845360824742
1	100	0.06	100	0.05	16	TRUE	336	weighted_hamming	fastme_tree_rearrangement	0.391752577319588
2	100	0.06	100	0.05	16	TRUE	337	weighted_hamming	nj	0.463917525773196
2	100	0.06	100	0.05	16	TRUE	337	weighted_hamming	upgma	0.618556701030928
2	100	0.06	100	0.05	16	TRUE	337	weighted_hamming	fastme	0.505154639175258
2	100	0.06	100	0.05	16	TRUE	337	weighted_hamming	fastme_tree_rearrangement	0.463917525773196
3	100	0.06	100	0.05	16	TRUE	338	weighted_hamming	nj	0.329896907216495
3	100	0.06	100	0.05	16	TRUE	338	weighted_hamming	upgma	0.371134020618557
3	100	0.06	100	0.05	16	TRUE	338	weighted_hamming	fastme	0.360824742268041
3	100	0.06	100	0.05	16	TRUE	338	weighted_hamming	fastme_tree_rearrangement	0.268041237113402
4	100	0.06	100	0.05	16	TRUE	339	weighted_hamming	nj	0.43298969072165
4	100	0.06	100	0.05	16	TRUE	339	weighted_hamming	upgma	0.350515463917526
4	100	0.06	100	0.05	16	TRUE	339	weighted_hamming	fastme	0.463917525773196
4	100	0.06	100	0.05	16	TRUE	339	weighted_hamming	fastme_tree_rearrangement	0.412371134020619
5	100	0.06	100	0.05	16	TRUE	340	weighted_hamming	nj	0.515463917525773
5	100	0.06	100	0.05	16	TRUE	340	weighted_hamming	upgma	0.463917525773196
5	100	0.06	100	0.05	16	TRUE	340	weighted_hamming	fastme	0.45360824742268
5	100	0.06	100	0.05	16	TRUE	340	weighted_hamming	fastme_tree_rearrangement	0.402061855670103
1	200	0.06	100	0.05	16	TRUE	341	weighted_hamming	nj	0.309278350515464
1	200	0.06	100	0.05	16	TRUE	341	weighted_hamming	upgma	0.391752577319588
1	200	0.06	100	0.05	16	TRUE	341	weighted_hamming	fastme	0.402061855670103
1	200	0.06	100	0.05	16	TRUE	341	weighted_hamming	fastme_tree_rearrangement	0.391752577319588
2	200	0.06	100	0.05	16	TRUE	342	weighted_hamming	nj	0.319587628865979
2	200	0.06	100	0.05	16	TRUE	342	weighted_hamming	upgma	0.298969072164948
2	200	0.06	100	0.05	16	TRUE	342	weighted_hamming	fastme	0.329896907216495
2	200	0.06	100	0.05	16	TRUE	342	weighted_hamming	fastme_tree_rearrangement	0.22680412371134
3	200	0.06	100	0.05	16	TRUE	343	weighted_hamming	nj	0.154639175257732
3	200	0.06	100	0.05	16	TRUE	343	weighted_hamming	upgma	0.216494845360825
3	200	0.06	100	0.05	16	TRUE	343	weighted_hamming	fastme	0.206185567010309
3	200	0.06	100	0.05	16	TRUE	343	weighted_hamming	fastme_tree_rearrangement	0.11340206185567
4	200	0.06	100	0.05	16	TRUE	344	weighted_hamming	nj	0.329896907216495
4	200	0.06	100	0.05	16	TRUE	344	weighted_hamming	upgma	0.22680412371134
4	200	0.06	100	0.05	16	TRUE	344	weighted_hamming	fastme	0.350515463917526
4	200	0.06	100	0.05	16	TRUE	344	weighted_hamming	fastme_tree_rearrangement	0.237113402061856
5	200	0.06	100	0.05	16	TRUE	345	weighted_hamming	nj	0.22680412371134
5	200	0.06	100	0.05	16	TRUE	345	weighted_hamming	upgma	0.34020618556701
5	200	0.06	100	0.05	16	TRUE	345	weighted_hamming	fastme	0.381443298969072
5	200	0.06	100	0.05	16	TRUE	345	weighted_hamming	fastme_tree_rearrangement	0.185567010309278
1	50	0.08	100	0.05	16	TRUE	346	weighted_hamming	nj	0.690721649484536
1	50	0.08	100	0.05	16	TRUE	346	weighted_hamming	upgma	0.701030927835051
1	50	0.08	100	0.05	16	TRUE	346	weighted_hamming	fastme	0.690721649484536
1	50	0.08	100	0.05	16	TRUE	346	weighted_hamming	fastme_tree_rearrangement	0.680412371134021
2	50	0.08	100	0.05	16	TRUE	347	weighted_hamming	nj	0.680412371134021
2	50	0.08	100	0.05	16	TRUE	347	weighted_hamming	upgma	0.701030927835051
2	50	0.08	100	0.05	16	TRUE	347	weighted_hamming	fastme	0.649484536082474
2	50	0.08	100	0.05	16	TRUE	347	weighted_hamming	fastme_tree_rearrangement	0.628865979381443
3	50	0.08	100	0.05	16	TRUE	348	weighted_hamming	nj	0.618556701030928
3	50	0.08	100	0.05	16	TRUE	348	weighted_hamming	upgma	0.639175257731959
3	50	0.08	100	0.05	16	TRUE	348	weighted_hamming	fastme	0.628865979381443
3	50	0.08	100	0.05	16	TRUE	348	weighted_hamming	fastme_tree_rearrangement	0.618556701030928
4	50	0.08	100	0.05	16	TRUE	349	weighted_hamming	nj	0.628865979381443
4	50	0.08	100	0.05	16	TRUE	349	weighted_hamming	upgma	0.628865979381443
4	50	0.08	100	0.05	16	TRUE	349	weighted_hamming	fastme	0.587628865979381
4	50	0.08	100	0.05	16	TRUE	349	weighted_hamming	fastme_tree_rearrangement	0.536082474226804
5	50	0.08	100	0.05	16	TRUE	350	weighted_hamming	nj	0.577319587628866
5	50	0.08	100	0.05	16	TRUE	350	weighted_hamming	upgma	0.597938144329897
5	50	0.08	100	0.05	16	TRUE	350	weighted_hamming	fastme	0.639175257731959
5	50	0.08	100	0.05	16	TRUE	350	weighted_hamming	fastme_tree_rearrangement	0.525773195876289
1	100	0.08	100	0.05	16	TRUE	351	weighted_hamming	nj	0.54639175257732
1	100	0.08	100	0.05	16	TRUE	351	weighted_hamming	upgma	0.505154639175258
1	100	0.08	100	0.05	16	TRUE	351	weighted_hamming	fastme	0.608247422680412
1	100	0.08	100	0.05	16	TRUE	351	weighted_hamming	fastme_tree_rearrangement	0.54639175257732
2	100	0.08	100	0.05	16	TRUE	352	weighted_hamming	nj	0.515463917525773
2	100	0.08	100	0.05	16	TRUE	352	weighted_hamming	upgma	0.494845360824742
2	100	0.08	100	0.05	16	TRUE	352	weighted_hamming	fastme	0.505154639175258
2	100	0.08	100	0.05	16	TRUE	352	weighted_hamming	fastme_tree_rearrangement	0.43298969072165
3	100	0.08	100	0.05	16	TRUE	353	weighted_hamming	nj	0.360824742268041
3	100	0.08	100	0.05	16	TRUE	353	weighted_hamming	upgma	0.391752577319588
3	100	0.08	100	0.05	16	TRUE	353	weighted_hamming	fastme	0.391752577319588
3	100	0.08	100	0.05	16	TRUE	353	weighted_hamming	fastme_tree_rearrangement	0.288659793814433
4	100	0.08	100	0.05	16	TRUE	354	weighted_hamming	nj	0.422680412371134
4	100	0.08	100	0.05	16	TRUE	354	weighted_hamming	upgma	0.463917525773196
4	100	0.08	100	0.05	16	TRUE	354	weighted_hamming	fastme	0.484536082474227
4	100	0.08	100	0.05	16	TRUE	354	weighted_hamming	fastme_tree_rearrangement	0.309278350515464
5	100	0.08	100	0.05	16	TRUE	355	weighted_hamming	nj	0.360824742268041
5	100	0.08	100	0.05	16	TRUE	355	weighted_hamming	upgma	0.463917525773196
5	100	0.08	100	0.05	16	TRUE	355	weighted_hamming	fastme	0.463917525773196
5	100	0.08	100	0.05	16	TRUE	355	weighted_hamming	fastme_tree_rearrangement	0.329896907216495
1	200	0.08	100	0.05	16	TRUE	356	weighted_hamming	nj	0.319587628865979
1	200	0.08	100	0.05	16	TRUE	356	weighted_hamming	upgma	0.350515463917526
1	200	0.08	100	0.05	16	TRUE	356	weighted_hamming	fastme	0.309278350515464
1	200	0.08	100	0.05	16	TRUE	356	weighted_hamming	fastme_tree_rearrangement	0.309278350515464
2	200	0.08	100	0.05	16	TRUE	357	weighted_hamming	nj	0.237113402061856
2	200	0.08	100	0.05	16	TRUE	357	weighted_hamming	upgma	0.381443298969072
2	200	0.08	100	0.05	16	TRUE	357	weighted_hamming	fastme	0.381443298969072
2	200	0.08	100	0.05	16	TRUE	357	weighted_hamming	fastme_tree_rearrangement	0.216494845360825
3	200	0.08	100	0.05	16	TRUE	358	weighted_hamming	nj	0.216494845360825
3	200	0.08	100	0.05	16	TRUE	358	weighted_hamming	upgma	0.278350515463918
3	200	0.08	100	0.05	16	TRUE	358	weighted_hamming	fastme	0.268041237113402
3	200	0.08	100	0.05	16	TRUE	358	weighted_hamming	fastme_tree_rearrangement	0.175257731958763
4	200	0.08	100	0.05	16	TRUE	359	weighted_hamming	nj	0.257731958762887
4	200	0.08	100	0.05	16	TRUE	359	weighted_hamming	upgma	0.278350515463918
4	200	0.08	100	0.05	16	TRUE	359	weighted_hamming	fastme	0.34020618556701
4	200	0.08	100	0.05	16	TRUE	359	weighted_hamming	fastme_tree_rearrangement	0.22680412371134
5	200	0.08	100	0.05	16	TRUE	360	weighted_hamming	nj	0.185567010309278
5	200	0.08	100	0.05	16	TRUE	360	weighted_hamming	upgma	0.268041237113402
5	200	0.08	100	0.05	16	TRUE	360	weighted_hamming	fastme	0.257731958762887
5	200	0.08	100	0.05	16	TRUE	360	weighted_hamming	fastme_tree_rearrangement	0.144329896907216
1	50	0.1	100	0.05	16	TRUE	361	weighted_hamming	nj	0.628865979381443
1	50	0.1	100	0.05	16	TRUE	361	weighted_hamming	upgma	0.525773195876289
1	50	0.1	100	0.05	16	TRUE	361	weighted_hamming	fastme	0.608247422680412
1	50	0.1	100	0.05	16	TRUE	361	weighted_hamming	fastme_tree_rearrangement	0.54639175257732
2	50	0.1	100	0.05	16	TRUE	362	weighted_hamming	nj	0.649484536082474
2	50	0.1	100	0.05	16	TRUE	362	weighted_hamming	upgma	0.711340206185567
2	50	0.1	100	0.05	16	TRUE	362	weighted_hamming	fastme	0.721649484536082
2	50	0.1	100	0.05	16	TRUE	362	weighted_hamming	fastme_tree_rearrangement	0.65979381443299
3	50	0.1	100	0.05	16	TRUE	363	weighted_hamming	nj	0.597938144329897
3	50	0.1	100	0.05	16	TRUE	363	weighted_hamming	upgma	0.597938144329897
3	50	0.1	100	0.05	16	TRUE	363	weighted_hamming	fastme	0.587628865979381
3	50	0.1	100	0.05	16	TRUE	363	weighted_hamming	fastme_tree_rearrangement	0.515463917525773
4	50	0.1	100	0.05	16	TRUE	364	weighted_hamming	nj	0.628865979381443
4	50	0.1	100	0.05	16	TRUE	364	weighted_hamming	upgma	0.639175257731959
4	50	0.1	100	0.05	16	TRUE	364	weighted_hamming	fastme	0.65979381443299
4	50	0.1	100	0.05	16	TRUE	364	weighted_hamming	fastme_tree_rearrangement	0.587628865979381
5	50	0.1	100	0.05	16	TRUE	365	weighted_hamming	nj	0.45360824742268
5	50	0.1	100	0.05	16	TRUE	365	weighted_hamming	upgma	0.54639175257732
5	50	0.1	100	0.05	16	TRUE	365	weighted_hamming	fastme	0.515463917525773
5	50	0.1	100	0.05	16	TRUE	365	weighted_hamming	fastme_tree_rearrangement	0.484536082474227
1	100	0.1	100	0.05	16	TRUE	366	weighted_hamming	nj	0.43298969072165
1	100	0.1	100	0.05	16	TRUE	366	weighted_hamming	upgma	0.43298969072165
1	100	0.1	100	0.05	16	TRUE	366	weighted_hamming	fastme	0.536082474226804
1	100	0.1	100	0.05	16	TRUE	366	weighted_hamming	fastme_tree_rearrangement	0.412371134020619
2	100	0.1	100	0.05	16	TRUE	367	weighted_hamming	nj	0.505154639175258
2	100	0.1	100	0.05	16	TRUE	367	weighted_hamming	upgma	0.45360824742268
2	100	0.1	100	0.05	16	TRUE	367	weighted_hamming	fastme	0.484536082474227
2	100	0.1	100	0.05	16	TRUE	367	weighted_hamming	fastme_tree_rearrangement	0.443298969072165
3	100	0.1	100	0.05	16	TRUE	368	weighted_hamming	nj	0.34020618556701
3	100	0.1	100	0.05	16	TRUE	368	weighted_hamming	upgma	0.515463917525773
3	100	0.1	100	0.05	16	TRUE	368	weighted_hamming	fastme	0.350515463917526
3	100	0.1	100	0.05	16	TRUE	368	weighted_hamming	fastme_tree_rearrangement	0.329896907216495
4	100	0.1	100	0.05	16	TRUE	369	weighted_hamming	nj	0.360824742268041
4	100	0.1	100	0.05	16	TRUE	369	weighted_hamming	upgma	0.371134020618557
4	100	0.1	100	0.05	16	TRUE	369	weighted_hamming	fastme	0.45360824742268
4	100	0.1	100	0.05	16	TRUE	369	weighted_hamming	fastme_tree_rearrangement	0.319587628865979
5	100	0.1	100	0.05	16	TRUE	370	weighted_hamming	nj	0.288659793814433
5	100	0.1	100	0.05	16	TRUE	370	weighted_hamming	upgma	0.371134020618557
5	100	0.1	100	0.05	16	TRUE	370	weighted_hamming	fastme	0.350515463917526
5	100	0.1	100	0.05	16	TRUE	370	weighted_hamming	fastme_tree_rearrangement	0.268041237113402
1	200	0.1	100	0.05	16	TRUE	371	weighted_hamming	nj	0.247422680412371
1	200	0.1	100	0.05	16	TRUE	371	weighted_hamming	upgma	0.298969072164948
1	200	0.1	100	0.05	16	TRUE	371	weighted_hamming	fastme	0.298969072164948
1	200	0.1	100	0.05	16	TRUE	371	weighted_hamming	fastme_tree_rearrangement	0.288659793814433
2	200	0.1	100	0.05	16	TRUE	372	weighted_hamming	nj	0.319587628865979
2	200	0.1	100	0.05	16	TRUE	372	weighted_hamming	upgma	0.360824742268041
2	200	0.1	100	0.05	16	TRUE	372	weighted_hamming	fastme	0.350515463917526
2	200	0.1	100	0.05	16	TRUE	372	weighted_hamming	fastme_tree_rearrangement	0.298969072164948
3	200	0.1	100	0.05	16	TRUE	373	weighted_hamming	nj	0.0721649484536082
3	200	0.1	100	0.05	16	TRUE	373	weighted_hamming	upgma	0.134020618556701
3	200	0.1	100	0.05	16	TRUE	373	weighted_hamming	fastme	0.216494845360825
3	200	0.1	100	0.05	16	TRUE	373	weighted_hamming	fastme_tree_rearrangement	0.103092783505155
4	200	0.1	100	0.05	16	TRUE	374	weighted_hamming	nj	0.237113402061856
4	200	0.1	100	0.05	16	TRUE	374	weighted_hamming	upgma	0.175257731958763
4	200	0.1	100	0.05	16	TRUE	374	weighted_hamming	fastme	0.22680412371134
4	200	0.1	100	0.05	16	TRUE	374	weighted_hamming	fastme_tree_rearrangement	0.195876288659794
5	200	0.1	100	0.05	16	TRUE	375	weighted_hamming	nj	0.11340206185567
5	200	0.1	100	0.05	16	TRUE	375	weighted_hamming	upgma	0.185567010309278
5	200	0.1	100	0.05	16	TRUE	375	weighted_hamming	fastme	0.175257731958763
5	200	0.1	100	0.05	16	TRUE	375	weighted_hamming	fastme_tree_rearrangement	0.0927835051546392
1	50	0.02	100	0.1	16	TRUE	376	weighted_hamming	nj	0.742268041237113
1	50	0.02	100	0.1	16	TRUE	376	weighted_hamming	upgma	0.783505154639175
1	50	0.02	100	0.1	16	TRUE	376	weighted_hamming	fastme	0.793814432989691
1	50	0.02	100	0.1	16	TRUE	376	weighted_hamming	fastme_tree_rearrangement	0.752577319587629
2	50	0.02	100	0.1	16	TRUE	377	weighted_hamming	nj	0.783505154639175
2	50	0.02	100	0.1	16	TRUE	377	weighted_hamming	upgma	0.814432989690722
2	50	0.02	100	0.1	16	TRUE	377	weighted_hamming	fastme	0.814432989690722
2	50	0.02	100	0.1	16	TRUE	377	weighted_hamming	fastme_tree_rearrangement	0.793814432989691
3	50	0.02	100	0.1	16	TRUE	378	weighted_hamming	nj	0.731958762886598
3	50	0.02	100	0.1	16	TRUE	378	weighted_hamming	upgma	0.762886597938144
3	50	0.02	100	0.1	16	TRUE	378	weighted_hamming	fastme	0.731958762886598
3	50	0.02	100	0.1	16	TRUE	378	weighted_hamming	fastme_tree_rearrangement	0.701030927835051
4	50	0.02	100	0.1	16	TRUE	379	weighted_hamming	nj	0.649484536082474
4	50	0.02	100	0.1	16	TRUE	379	weighted_hamming	upgma	0.690721649484536
4	50	0.02	100	0.1	16	TRUE	379	weighted_hamming	fastme	0.690721649484536
4	50	0.02	100	0.1	16	TRUE	379	weighted_hamming	fastme_tree_rearrangement	0.618556701030928
5	50	0.02	100	0.1	16	TRUE	380	weighted_hamming	nj	0.65979381443299
5	50	0.02	100	0.1	16	TRUE	380	weighted_hamming	upgma	0.711340206185567
5	50	0.02	100	0.1	16	TRUE	380	weighted_hamming	fastme	0.752577319587629
5	50	0.02	100	0.1	16	TRUE	380	weighted_hamming	fastme_tree_rearrangement	0.690721649484536
1	100	0.02	100	0.1	16	TRUE	381	weighted_hamming	nj	0.690721649484536
1	100	0.02	100	0.1	16	TRUE	381	weighted_hamming	upgma	0.690721649484536
1	100	0.02	100	0.1	16	TRUE	381	weighted_hamming	fastme	0.752577319587629
1	100	0.02	100	0.1	16	TRUE	381	weighted_hamming	fastme_tree_rearrangement	0.670103092783505
2	100	0.02	100	0.1	16	TRUE	382	weighted_hamming	nj	0.680412371134021
2	100	0.02	100	0.1	16	TRUE	382	weighted_hamming	upgma	0.721649484536082
2	100	0.02	100	0.1	16	TRUE	382	weighted_hamming	fastme	0.628865979381443
2	100	0.02	100	0.1	16	TRUE	382	weighted_hamming	fastme_tree_rearrangement	0.65979381443299
3	100	0.02	100	0.1	16	TRUE	383	weighted_hamming	nj	0.505154639175258
3	100	0.02	100	0.1	16	TRUE	383	weighted_hamming	upgma	0.54639175257732
3	100	0.02	100	0.1	16	TRUE	383	weighted_hamming	fastme	0.628865979381443
3	100	0.02	100	0.1	16	TRUE	383	weighted_hamming	fastme_tree_rearrangement	0.474226804123711
4	100	0.02	100	0.1	16	TRUE	384	weighted_hamming	nj	0.463917525773196
4	100	0.02	100	0.1	16	TRUE	384	weighted_hamming	upgma	0.56701030927835
4	100	0.02	100	0.1	16	TRUE	384	weighted_hamming	fastme	0.54639175257732
4	100	0.02	100	0.1	16	TRUE	384	weighted_hamming	fastme_tree_rearrangement	0.56701030927835
5	100	0.02	100	0.1	16	TRUE	385	weighted_hamming	nj	0.536082474226804
5	100	0.02	100	0.1	16	TRUE	385	weighted_hamming	upgma	0.639175257731959
5	100	0.02	100	0.1	16	TRUE	385	weighted_hamming	fastme	0.639175257731959
5	100	0.02	100	0.1	16	TRUE	385	weighted_hamming	fastme_tree_rearrangement	0.587628865979381
1	200	0.02	100	0.1	16	TRUE	386	weighted_hamming	nj	0.319587628865979
1	200	0.02	100	0.1	16	TRUE	386	weighted_hamming	upgma	0.371134020618557
1	200	0.02	100	0.1	16	TRUE	386	weighted_hamming	fastme	0.422680412371134
1	200	0.02	100	0.1	16	TRUE	386	weighted_hamming	fastme_tree_rearrangement	0.278350515463918
2	200	0.02	100	0.1	16	TRUE	387	weighted_hamming	nj	0.391752577319588
2	200	0.02	100	0.1	16	TRUE	387	weighted_hamming	upgma	0.402061855670103
2	200	0.02	100	0.1	16	TRUE	387	weighted_hamming	fastme	0.443298969072165
2	200	0.02	100	0.1	16	TRUE	387	weighted_hamming	fastme_tree_rearrangement	0.360824742268041
3	200	0.02	100	0.1	16	TRUE	388	weighted_hamming	nj	0.298969072164948
3	200	0.02	100	0.1	16	TRUE	388	weighted_hamming	upgma	0.319587628865979
3	200	0.02	100	0.1	16	TRUE	388	weighted_hamming	fastme	0.34020618556701
3	200	0.02	100	0.1	16	TRUE	388	weighted_hamming	fastme_tree_rearrangement	0.247422680412371
4	200	0.02	100	0.1	16	TRUE	389	weighted_hamming	nj	0.278350515463918
4	200	0.02	100	0.1	16	TRUE	389	weighted_hamming	upgma	0.391752577319588
4	200	0.02	100	0.1	16	TRUE	389	weighted_hamming	fastme	0.391752577319588
4	200	0.02	100	0.1	16	TRUE	389	weighted_hamming	fastme_tree_rearrangement	0.319587628865979
5	200	0.02	100	0.1	16	TRUE	390	weighted_hamming	nj	0.278350515463918
5	200	0.02	100	0.1	16	TRUE	390	weighted_hamming	upgma	0.247422680412371
5	200	0.02	100	0.1	16	TRUE	390	weighted_hamming	fastme	0.319587628865979
5	200	0.02	100	0.1	16	TRUE	390	weighted_hamming	fastme_tree_rearrangement	0.216494845360825
1	50	0.04	100	0.1	16	TRUE	391	weighted_hamming	nj	0.752577319587629
1	50	0.04	100	0.1	16	TRUE	391	weighted_hamming	upgma	0.77319587628866
1	50	0.04	100	0.1	16	TRUE	391	weighted_hamming	fastme	0.731958762886598
1	50	0.04	100	0.1	16	TRUE	391	weighted_hamming	fastme_tree_rearrangement	0.721649484536082
2	50	0.04	100	0.1	16	TRUE	392	weighted_hamming	nj	0.762886597938144
2	50	0.04	100	0.1	16	TRUE	392	weighted_hamming	upgma	0.804123711340206
2	50	0.04	100	0.1	16	TRUE	392	weighted_hamming	fastme	0.804123711340206
2	50	0.04	100	0.1	16	TRUE	392	weighted_hamming	fastme_tree_rearrangement	0.762886597938144
3	50	0.04	100	0.1	16	TRUE	393	weighted_hamming	nj	0.639175257731959
3	50	0.04	100	0.1	16	TRUE	393	weighted_hamming	upgma	0.752577319587629
